date,Temperature,Humidity,Light,CO2,Occupancy,Ora,day,hour,absH,weekend,out_of_turn
2015-02-04 19:04:00,22.2,27.29,0.0,608.5,0,2,4,19:04:00,19,0.0,1.0
2015-02-04 19:05:00,22.245,27.29,0.0,602.5,0,2,4,19:05:00,19,0.0,1.0
2015-02-04 19:06:00,22.2,27.29,0.0,598.0,0,2,4,19:06:00,19,0.0,1.0
2015-02-04 19:07:00,22.2,27.29,0.0,595.0,0,2,4,19:07:00,19,0.0,1.0
2015-02-04 19:08:00,22.2,27.29,0.0,591.0,0,2,4,19:08:00,19,0.0,1.0
2015-02-04 19:08:59,22.245,27.245,0.0,591.0,0,2,4,19:08:59,19,0.0,1.0
2015-02-04 19:09:59,22.2,27.2,0.0,595.0,0,2,4,19:09:59,19,0.0,1.0
2015-02-04 19:11:00,22.2,27.29,0.0,594.333333333333,0,2,4,19:11:00,19,0.0,1.0
2015-02-04 19:12:00,22.2,27.29,0.0,593.5,0,2,4,19:12:00,19,0.0,1.0
2015-02-04 19:13:00,22.2,27.29,0.0,592.0,0,2,4,19:13:00,19,0.0,1.0
2015-02-04 19:14:00,22.15,27.245,0.0,586.5,0,2,4,19:14:00,19,0.0,1.0
2015-02-04 19:14:59,22.2,27.2,0.0,586.0,0,2,4,19:14:59,19,0.0,1.0
2015-02-04 19:15:59,22.15,27.245,0.0,586.0,0,2,4,19:15:59,19,0.0,1.0
2015-02-04 19:17:00,22.2,27.245,0.0,584.5,0,2,4,19:17:00,19,0.0,1.0
2015-02-04 19:18:00,22.1,27.245,0.0,584.5,0,2,4,19:18:00,19,0.0,1.0
2015-02-04 19:19:00,22.1,27.2,0.0,585.5,0,2,4,19:19:00,19,0.0,1.0
2015-02-04 19:20:00,22.1333333333333,27.2,0.0,584.666666666667,0,2,4,19:20:00,19,0.0,1.0
2015-02-04 19:21:00,22.2,27.2,0.0,577.0,0,2,4,19:21:00,19,0.0,1.0
2015-02-04 19:21:59,22.1,27.2,0.0,580.0,0,2,4,19:21:59,19,0.0,1.0
2015-02-04 19:23:00,22.125,27.2,0.0,582.0,0,2,4,19:23:00,19,0.0,1.0
2015-02-04 19:24:00,22.2,27.2,0.0,580.0,0,2,4,19:24:00,19,0.0,1.0
2015-02-04 19:25:00,22.1,27.15,0.0,578.0,0,2,4,19:25:00,19,0.0,1.0
2015-02-04 19:25:59,22.1,27.2,0.0,576.5,0,2,4,19:25:59,19,0.0,1.0
2015-02-04 19:27:00,22.1,27.2,0.0,580.0,0,2,4,19:27:00,19,0.0,1.0
2015-02-04 19:27:59,22.1,27.2,0.0,572.5,0,2,4,19:27:59,19,0.0,1.0
2015-02-04 19:28:59,22.1,27.2,0.0,567.0,0,2,4,19:28:59,19,0.0,1.0
2015-02-04 19:30:00,22.1,27.2,0.0,568.0,0,2,4,19:30:00,19,0.0,1.0
2015-02-04 19:31:00,22.1,27.2,0.0,574.5,0,2,4,19:31:00,19,0.0,1.0
2015-02-04 19:32:00,22.1,27.2,0.0,564.333333333333,0,2,4,19:32:00,19,0.0,1.0
2015-02-04 19:33:00,22.1,27.2,0.0,563.0,0,2,4,19:33:00,19,0.0,1.0
2015-02-04 19:34:00,22.1,27.15,0.0,564.5,0,2,4,19:34:00,19,0.0,1.0
2015-02-04 19:34:59,22.0666666666667,27.1666666666667,0.0,566.333333333333,0,2,4,19:34:59,19,0.0,1.0
2015-02-04 19:36:00,22.1,27.1,0.0,562.0,0,2,4,19:36:00,19,0.0,1.0
2015-02-04 19:37:00,22.0,27.1,0.0,565.5,0,2,4,19:37:00,19,0.0,1.0
2015-02-04 19:38:00,22.0,27.1,0.0,570.0,0,2,4,19:38:00,19,0.0,1.0
2015-02-04 19:38:59,22.05,27.15,0.0,562.0,0,2,4,19:38:59,19,0.0,1.0
2015-02-04 19:40:00,22.0,27.1,0.0,560.0,0,2,4,19:40:00,19,0.0,1.0
2015-02-04 19:40:59,22.0,27.1,0.0,558.0,0,2,4,19:40:59,19,0.0,1.0
2015-02-04 19:41:59,22.0,27.1,0.0,556.0,0,2,4,19:41:59,19,0.0,1.0
2015-02-04 19:43:00,22.0,27.1,0.0,557.0,0,2,4,19:43:00,19,0.0,1.0
2015-02-04 19:44:00,21.9175,27.1,0.0,556.5,0,2,4,19:44:00,19,0.0,1.0
2015-02-04 19:45:00,21.945,27.1,0.0,557.5,0,2,4,19:45:00,19,0.0,1.0
2015-02-04 19:46:00,21.926666666666698,27.1,0.0,555.0,0,2,4,19:46:00,19,0.0,1.0
2015-02-04 19:46:59,21.89,27.1,0.0,555.0,0,2,4,19:46:59,19,0.0,1.0
2015-02-04 19:47:59,21.89,27.1,0.0,553.0,0,2,4,19:47:59,19,0.0,1.0
2015-02-04 19:49:00,21.89,27.1,0.0,549.5,0,2,4,19:49:00,19,0.0,1.0
2015-02-04 19:50:00,21.89,27.1,0.0,548.5,0,2,4,19:50:00,19,0.0,1.0
2015-02-04 19:51:00,21.89,27.1,0.0,551.5,0,2,4,19:51:00,19,0.0,1.0
2015-02-04 19:52:00,21.89,27.1,0.0,548.5,0,2,4,19:52:00,19,0.0,1.0
2015-02-04 19:53:00,21.89,27.1,0.0,548.0,0,2,4,19:53:00,19,0.0,1.0
2015-02-04 19:53:59,21.89,27.1,0.0,547.5,0,2,4,19:53:59,19,0.0,1.0
2015-02-04 19:54:59,21.89,27.1,0.0,553.0,0,2,4,19:54:59,19,0.0,1.0
2015-02-04 19:56:00,21.84,27.1,0.0,547.5,0,2,4,19:56:00,19,0.0,1.0
2015-02-04 19:57:00,21.856666666666698,27.1,0.0,548.666666666667,0,2,4,19:57:00,19,0.0,1.0
2015-02-04 19:58:00,21.79,27.1,0.0,540.0,0,2,4,19:58:00,19,0.0,1.0
2015-02-04 19:59:00,21.79,27.1,0.0,538.0,0,2,4,19:59:00,19,0.0,1.0
2015-02-04 19:59:59,21.79,27.1,0.0,542.0,0,2,4,19:59:59,19,0.0,1.0
2015-02-04 20:00:59,21.79,27.1,0.0,542.0,0,2,4,20:00:59,20,0.0,1.0
2015-02-04 20:02:00,21.79,27.1,0.0,538.0,0,2,4,20:02:00,20,0.0,1.0
2015-02-04 20:03:00,21.79,27.1,0.0,537.666666666667,0,2,4,20:03:00,20,0.0,1.0
2015-02-04 20:04:00,21.79,27.1,0.0,537.5,0,2,4,20:04:00,20,0.0,1.0
2015-02-04 20:05:00,21.79,27.1,0.0,536.0,0,2,4,20:05:00,20,0.0,1.0
2015-02-04 20:06:00,21.745,27.1,0.0,534.5,0,2,4,20:06:00,20,0.0,1.0
2015-02-04 20:06:59,21.7,27.1,0.0,532.5,0,2,4,20:06:59,20,0.0,1.0
2015-02-04 20:08:00,21.76,27.1,0.0,530.0,0,2,4,20:08:00,20,0.0,1.0
2015-02-04 20:09:00,21.745,27.05,0.0,529.5,0,2,4,20:09:00,20,0.0,1.0
2015-02-04 20:10:00,21.79,27.05,0.0,531.0,0,2,4,20:10:00,20,0.0,1.0
2015-02-04 20:10:59,21.73,27.0,0.0,533.333333333333,0,2,4,20:10:59,20,0.0,1.0
2015-02-04 20:12:00,21.745,27.0,0.0,531.0,0,2,4,20:12:00,20,0.0,1.0
2015-02-04 20:12:59,21.745,27.0,0.0,529.0,0,2,4,20:12:59,20,0.0,1.0
2015-02-04 20:13:59,21.745,27.0,0.0,528.5,0,2,4,20:13:59,20,0.0,1.0
2015-02-04 20:15:00,21.7,27.0,0.0,525.0,0,2,4,20:15:00,20,0.0,1.0
2015-02-04 20:16:00,21.7,27.0,0.0,528.5,0,2,4,20:16:00,20,0.0,1.0
2015-02-04 20:17:00,21.7,27.0,0.0,530.5,0,2,4,20:17:00,20,0.0,1.0
2015-02-04 20:18:00,21.7,26.89,0.0,528.0,0,2,4,20:18:00,20,0.0,1.0
2015-02-04 20:19:00,21.7,26.89,0.0,526.0,0,2,4,20:19:00,20,0.0,1.0
2015-02-04 20:19:59,21.7,26.89,0.0,530.0,0,2,4,20:19:59,20,0.0,1.0
2015-02-04 20:21:00,21.7,26.89,0.0,533.333333333333,0,2,4,20:21:00,20,0.0,1.0
2015-02-04 20:22:00,21.7,26.89,0.0,529.0,0,2,4,20:22:00,20,0.0,1.0
2015-02-04 20:23:00,21.7,26.89,0.0,528.0,0,2,4,20:23:00,20,0.0,1.0
2015-02-04 20:23:59,21.7,26.89,0.0,526.0,0,2,4,20:23:59,20,0.0,1.0
2015-02-04 20:25:00,21.7,26.89,0.0,526.0,0,2,4,20:25:00,20,0.0,1.0
2015-02-04 20:25:59,21.7,26.79,0.0,521.0,0,2,4,20:25:59,20,0.0,1.0
2015-02-04 20:26:59,21.7,26.79,0.0,518.0,0,2,4,20:26:59,20,0.0,1.0
2015-02-04 20:28:00,21.7,26.79,0.0,515.5,0,2,4,20:28:00,20,0.0,1.0
2015-02-04 20:29:00,21.7,26.79,0.0,520.0,0,2,4,20:29:00,20,0.0,1.0
2015-02-04 20:30:00,21.7,26.7675,0.0,523.5,0,2,4,20:30:00,20,0.0,1.0
2015-02-04 20:31:00,21.7,26.79,0.0,525.5,0,2,4,20:31:00,20,0.0,1.0
2015-02-04 20:31:59,21.7,26.79,0.0,525.5,0,2,4,20:31:59,20,0.0,1.0
2015-02-04 20:32:59,21.7,26.79,0.0,514.0,0,2,4,20:32:59,20,0.0,1.0
2015-02-04 20:34:00,21.7,26.7,0.0,518.0,0,2,4,20:34:00,20,0.0,1.0
2015-02-04 20:35:00,21.7,26.7,0.0,518.0,0,2,4,20:35:00,20,0.0,1.0
2015-02-04 20:36:00,21.7,26.7,0.0,520.0,0,2,4,20:36:00,20,0.0,1.0
2015-02-04 20:37:00,21.6,26.7,0.0,521.0,0,2,4,20:37:00,20,0.0,1.0
2015-02-04 20:38:00,21.6,26.6,0.0,518.0,0,2,4,20:38:00,20,0.0,1.0
2015-02-04 20:38:59,21.6,26.65,0.0,517.0,0,2,4,20:38:59,20,0.0,1.0
2015-02-04 20:39:59,21.6,26.6,0.0,511.5,0,2,4,20:39:59,20,0.0,1.0
2015-02-04 20:41:00,21.65,26.65,0.0,514.0,0,2,4,20:41:00,20,0.0,1.0
2015-02-04 20:42:00,21.6,26.55,0.0,515.5,0,2,4,20:42:00,20,0.0,1.0
2015-02-04 20:43:00,21.6,26.5,0.0,517.0,0,2,4,20:43:00,20,0.0,1.0
2015-02-04 20:44:00,21.6,26.5,0.0,515.0,0,2,4,20:44:00,20,0.0,1.0
2015-02-04 20:44:59,21.6,26.5,0.0,512.0,0,2,4,20:44:59,20,0.0,1.0
2015-02-04 20:45:59,21.6,26.5,0.0,515.0,0,2,4,20:45:59,20,0.0,1.0
2015-02-04 20:47:00,21.65,26.55,0.0,511.0,0,2,4,20:47:00,20,0.0,1.0
2015-02-04 20:48:00,21.6,26.5,0.0,514.0,0,2,4,20:48:00,20,0.0,1.0
2015-02-04 20:49:00,21.6,26.445,0.0,508.0,0,2,4,20:49:00,20,0.0,1.0
2015-02-04 20:50:00,21.6,26.4725,0.0,509.75,0,2,4,20:50:00,20,0.0,1.0
2015-02-04 20:51:00,21.6,26.445,0.0,508.75,0,2,4,20:51:00,20,0.0,1.0
2015-02-04 20:51:59,21.6,26.445,0.0,508.5,0,2,4,20:51:59,20,0.0,1.0
2015-02-04 20:53:00,21.6,26.39,0.0,507.0,0,2,4,20:53:00,20,0.0,1.0
2015-02-04 20:54:00,21.6,26.39,0.0,507.0,0,2,4,20:54:00,20,0.0,1.0
2015-02-04 20:55:00,21.6,26.39,0.0,503.5,0,2,4,20:55:00,20,0.0,1.0
2015-02-04 20:55:59,21.6,26.39,0.0,504.0,0,2,4,20:55:59,20,0.0,1.0
2015-02-04 20:57:00,21.6,26.39,0.0,504.0,0,2,4,20:57:00,20,0.0,1.0
2015-02-04 20:57:59,21.575,26.315,0.0,500.5,0,2,4,20:57:59,20,0.0,1.0
2015-02-04 20:58:59,21.6,26.29,0.0,500.0,0,2,4,20:58:59,20,0.0,1.0
2015-02-04 21:00:00,21.6,26.29,0.0,503.5,0,3,4,21:00:00,21,0.0,1.0
2015-02-04 21:01:00,21.55,26.245,0.0,503.0,0,3,4,21:01:00,21,0.0,1.0
2015-02-04 21:02:00,21.55,26.245,0.0,502.5,0,3,4,21:02:00,21,0.0,1.0
2015-02-04 21:03:00,21.5,26.2,0.0,502.0,0,3,4,21:03:00,21,0.0,1.0
2015-02-04 21:04:00,21.5666666666667,26.2,0.0,502.0,0,3,4,21:04:00,21,0.0,1.0
2015-02-04 21:04:59,21.5,26.2,0.0,502.5,0,3,4,21:04:59,21,0.0,1.0
2015-02-04 21:06:00,21.5,26.2,0.0,497.0,0,3,4,21:06:00,21,0.0,1.0
2015-02-04 21:07:00,21.5,26.15,0.0,501.5,0,3,4,21:07:00,21,0.0,1.0
2015-02-04 21:08:00,21.5,26.15,0.0,504.0,0,3,4,21:08:00,21,0.0,1.0
2015-02-04 21:08:59,21.5,26.1,0.0,501.0,0,3,4,21:08:59,21,0.0,1.0
2015-02-04 21:10:00,21.5,26.1,0.0,493.75,0,3,4,21:10:00,21,0.0,1.0
2015-02-04 21:10:59,21.5,26.1,0.0,500.0,0,3,4,21:10:59,21,0.0,1.0
2015-02-04 21:11:59,21.5,26.1,0.0,504.5,0,3,4,21:11:59,21,0.0,1.0
2015-02-04 21:13:00,21.5,26.05,0.0,504.0,0,3,4,21:13:00,21,0.0,1.0
2015-02-04 21:14:00,21.5,26.1,0.0,501.0,0,3,4,21:14:00,21,0.0,1.0
2015-02-04 21:15:00,21.5,26.0,0.0,499.0,0,3,4,21:15:00,21,0.0,1.0
2015-02-04 21:16:00,21.5,26.0,0.0,502.0,0,3,4,21:16:00,21,0.0,1.0
2015-02-04 21:16:59,21.5,26.0,0.0,503.5,0,3,4,21:16:59,21,0.0,1.0
2015-02-04 21:17:59,21.5,26.0,0.0,500.666666666667,0,3,4,21:17:59,21,0.0,1.0
2015-02-04 21:19:00,21.5,26.0,0.0,493.0,0,3,4,21:19:00,21,0.0,1.0
2015-02-04 21:20:00,21.5,26.0,0.0,492.5,0,3,4,21:20:00,21,0.0,1.0
2015-02-04 21:21:00,21.5,26.0,0.0,493.0,0,3,4,21:21:00,21,0.0,1.0
2015-02-04 21:22:00,21.5,25.89,0.0,495.5,0,3,4,21:22:00,21,0.0,1.0
2015-02-04 21:23:00,21.5,26.0,0.0,492.666666666667,0,3,4,21:23:00,21,0.0,1.0
2015-02-04 21:23:59,21.5,26.0,0.0,490.0,0,3,4,21:23:59,21,0.0,1.0
2015-02-04 21:24:59,21.5,25.926666666666698,0.0,493.0,0,3,4,21:24:59,21,0.0,1.0
2015-02-04 21:26:00,21.5,25.89,0.0,494.666666666667,0,3,4,21:26:00,21,0.0,1.0
2015-02-04 21:27:00,21.5,25.89,0.0,496.0,0,3,4,21:27:00,21,0.0,1.0
2015-02-04 21:28:00,21.5,25.89,0.0,491.0,0,3,4,21:28:00,21,0.0,1.0
2015-02-04 21:29:00,21.5,25.84,0.0,490.5,0,3,4,21:29:00,21,0.0,1.0
2015-02-04 21:29:59,21.5,25.84,0.0,490.0,0,3,4,21:29:59,21,0.0,1.0
2015-02-04 21:30:59,21.5,25.89,0.0,491.0,0,3,4,21:30:59,21,0.0,1.0
2015-02-04 21:32:00,21.5,25.89,0.0,491.666666666667,0,3,4,21:32:00,21,0.0,1.0
2015-02-04 21:33:00,21.5,25.89,0.0,493.5,0,3,4,21:33:00,21,0.0,1.0
2015-02-04 21:34:00,21.4725,25.865,0.0,493.75,0,3,4,21:34:00,21,0.0,1.0
2015-02-04 21:35:00,21.5,25.84,0.0,490.0,0,3,4,21:35:00,21,0.0,1.0
2015-02-04 21:36:00,21.5,25.79,0.0,488.0,0,3,4,21:36:00,21,0.0,1.0
2015-02-04 21:36:59,21.5,25.79,0.0,490.0,0,3,4,21:36:59,21,0.0,1.0
2015-02-04 21:38:00,21.5,25.79,0.0,487.0,0,3,4,21:38:00,21,0.0,1.0
2015-02-04 21:39:00,21.445,25.745,0.0,492.5,0,3,4,21:39:00,21,0.0,1.0
2015-02-04 21:40:00,21.445,25.745,0.0,493.5,0,3,4,21:40:00,21,0.0,1.0
2015-02-04 21:40:59,21.463333333333303,25.76,0.0,493.333333333333,0,3,4,21:40:59,21,0.0,1.0
2015-02-04 21:42:00,21.445,25.745,0.0,488.0,0,3,4,21:42:00,21,0.0,1.0
2015-02-04 21:42:59,21.5,25.79,0.0,487.5,0,3,4,21:42:59,21,0.0,1.0
2015-02-04 21:43:59,21.426666666666698,25.73,0.0,485.333333333333,0,3,4,21:43:59,21,0.0,1.0
2015-02-04 21:45:00,21.39,25.7,0.0,484.0,0,3,4,21:45:00,21,0.0,1.0
2015-02-04 21:46:00,21.39,25.7,0.0,489.0,0,3,4,21:46:00,21,0.0,1.0
2015-02-04 21:47:00,21.445,25.745,0.0,488.0,0,3,4,21:47:00,21,0.0,1.0
2015-02-04 21:48:00,21.5,25.79,0.0,493.0,0,3,4,21:48:00,21,0.0,1.0
2015-02-04 21:49:00,21.39,25.7,0.0,491.0,0,3,4,21:49:00,21,0.0,1.0
2015-02-04 21:49:59,21.445,25.745,0.0,488.0,0,3,4,21:49:59,21,0.0,1.0
2015-02-04 21:51:00,21.445,25.745,0.0,487.25,0,3,4,21:51:00,21,0.0,1.0
2015-02-04 21:52:00,21.39,25.7,0.0,489.0,0,3,4,21:52:00,21,0.0,1.0
2015-02-04 21:53:00,21.5,25.79,0.0,489.0,0,3,4,21:53:00,21,0.0,1.0
2015-02-04 21:53:59,21.39,25.7,0.0,486.0,0,3,4,21:53:59,21,0.0,1.0
2015-02-04 21:55:00,21.426666666666698,25.73,0.0,484.666666666667,0,3,4,21:55:00,21,0.0,1.0
2015-02-04 21:55:59,21.39,25.7,0.0,485.0,0,3,4,21:55:59,21,0.0,1.0
2015-02-04 21:56:59,21.39,25.7,0.0,487.0,0,3,4,21:56:59,21,0.0,1.0
2015-02-04 21:58:00,21.39,25.7,0.0,492.0,0,3,4,21:58:00,21,0.0,1.0
2015-02-04 21:59:00,21.39,25.7,0.0,490.666666666667,0,3,4,21:59:00,21,0.0,1.0
2015-02-04 22:00:00,21.39,25.7,0.0,488.0,0,3,4,22:00:00,22,0.0,1.0
2015-02-04 22:01:00,21.39,25.7,0.0,485.5,0,3,4,22:01:00,22,0.0,1.0
2015-02-04 22:01:59,21.39,25.7,0.0,486.0,0,3,4,22:01:59,22,0.0,1.0
2015-02-04 22:02:59,21.39,25.7,0.0,485.5,0,3,4,22:02:59,22,0.0,1.0
2015-02-04 22:04:00,21.39,25.7,0.0,486.0,0,3,4,22:04:00,22,0.0,1.0
2015-02-04 22:05:00,21.39,25.7,0.0,480.0,0,3,4,22:05:00,22,0.0,1.0
2015-02-04 22:06:00,21.39,25.7,0.0,481.0,0,3,4,22:06:00,22,0.0,1.0
2015-02-04 22:07:00,21.39,25.7,0.0,481.666666666667,0,3,4,22:07:00,22,0.0,1.0
2015-02-04 22:08:00,21.39,25.7,0.0,485.5,0,3,4,22:08:00,22,0.0,1.0
2015-02-04 22:08:59,21.39,25.7,0.0,485.0,0,3,4,22:08:59,22,0.0,1.0
2015-02-04 22:09:59,21.39,25.7,0.0,473.0,0,3,4,22:09:59,22,0.0,1.0
2015-02-04 22:11:00,21.39,25.7,0.0,475.0,0,3,4,22:11:00,22,0.0,1.0
2015-02-04 22:12:00,21.39,25.7,0.0,486.0,0,3,4,22:12:00,22,0.0,1.0
2015-02-04 22:13:00,21.39,25.7,0.0,481.5,0,3,4,22:13:00,22,0.0,1.0
2015-02-04 22:14:00,21.39,25.7,0.0,483.0,0,3,4,22:14:00,22,0.0,1.0
2015-02-04 22:14:59,21.39,25.7,0.0,479.0,0,3,4,22:14:59,22,0.0,1.0
2015-02-04 22:15:59,21.39,25.7,0.0,479.0,0,3,4,22:15:59,22,0.0,1.0
2015-02-04 22:17:00,21.39,25.7,0.0,479.0,0,3,4,22:17:00,22,0.0,1.0
2015-02-04 22:18:00,21.34,25.7,0.0,479.0,0,3,4,22:18:00,22,0.0,1.0
2015-02-04 22:19:00,21.39,25.7,0.0,479.0,0,3,4,22:19:00,22,0.0,1.0
